sex,age_group,education_level,income_level,race,employment_status,marital_status,high_bp,high_cholesterol,bmi_category,smoking_status,heavy_alcohol_use,stroke_history,heart_disease_history,kidney_disease_history,physical_activity,health_plan,cost_barrier_to_care,general_health_rating,poor_mental_health_days,poor_physical_health_days,depression_diagnosed
0.10981299728155136,0.4553513824939728,0.08301487565040588,0.07266097515821457,0.14889146387577057,0.07755400240421295,0.019461197778582573,0.4885774552822113,0.30930373072624207,0.36122629046440125,0.04072892293334007,0.08477374911308289,0.023018166422843933,0.06968341022729874,0.07761697471141815,0.0966467335820198,0.02265365608036518,0.012150309048593044,0.5151988863945007,0.09960200637578964,0.0371163971722126,0.024787960574030876
0.11670690774917603,0.4409639239311218,0.07457046210765839,0.09830395132303238,0.13022035360336304,0.0694984719157219,0.015323644503951073,0.49576377868652344,0.3018778860569,0.3517138957977295,0.043688565492630005,0.07105056196451187,0.02553555741906166,0.06877461075782776,0.07493943721055984,0.11105944216251373,0.015112168155610561,0.007546929642558098,0.5125730633735657,0.09211324900388718,0.04080696403980255,0.03534513711929321
0.1218419075012207,0.4530041813850403,0.0725172758102417,0.08339632302522659,0.15031541883945465,0.07125890254974365,0.020086294040083885,0.4974847435951233,0.29525336623191833,0.3446602523326874,0.03525812178850174,0.0737745389342308,0.02507762610912323,0.07327329367399216,0.07551156729459763,0.11006740480661392,0.009106630459427834,0.010765268467366695,0.4916171431541443,0.09140446782112122,0.037824224680662155,0.035185445100069046
0.1074395701289177,0.45544636249542236,0.07198445498943329,0.09448163211345673,0.1375861018896103,0.06760961562395096,0.01732446253299713,0.4995926320552826,0.31010183691978455,0.3703404366970062,0.043428532779216766,0.08095750212669373,0.023520052433013916,0.07017985731363297,0.08786328136920929,0.11134569346904755,0.008726462721824646,0.014473476447165012,0.5060318112373352,0.09889072179794312,0.0432252511382103,0.02813403122127056
0.12625692784786224,0.44098231196403503,0.05501643940806389,0.0903790295124054,0.15575768053531647,0.06121118739247322,0.012623177841305733,0.49131134152412415,0.3227110505104065,0.3614848852157593,0.03954790532588959,0.07033176720142365,0.01984456554055214,0.0704808458685875,0.07849130034446716,0.1080215573310852,0.014754518866539001,0.006807655096054077,0.49996909499168396,0.08750297874212265,0.038982272148132324,0.02760566584765911
0.11921204626560211,0.4643036723136902,0.06775931268930435,0.10063279420137405,0.13436882197856903,0.06070588529109955,0.013063499704003334,0.4836706817150116,0.325857549905777,0.35139337182044983,0.051407258957624435,0.07019522041082382,0.022803278639912605,0.06253436207771301,0.0763174444437027,0.11497557908296585,0.012359073385596275,0.009148744866251945,0.5114151835441589,0.08796916157007217,0.04246461018919945,0.0355285182595253
0.11581503599882126,0.4590848982334137,0.07981763780117035,0.0967312678694725,0.14442288875579834,0.0774439200758934,0.016997409984469414,0.4885781705379486,0.29233795404434204,0.3563292324542999,0.0457715205848217,0.08020830899477005,0.02064714953303337,0.07352591305971146,0.08372249454259872,0.10760658979415894,0.012883209623396397,0.008162419311702251,0.5086274743080139,0.10378895699977875,0.040533971041440964,0.041017014533281326
0.11466913670301437,0.4374333918094635,0.06323769688606262,0.1001683846116066,0.14579759538173676,0.0963195264339447,0.014813854359090328,0.4842947721481323,0.3136904835700989,0.3230743706226349,0.04033203050494194,0.07879026979207993,0.024092767387628555,0.0650695413351059,0.07269811630249023,0.10783546417951584,0.013788564130663872,0.009124147705733776,0.5211589932441711,0.08393093943595886,0.0390215702354908,0.029143942520022392
0.12584133446216583,0.47103291749954224,0.0755927562713623,0.08868774026632309,0.14087846875190735,0.0738295465707779,0.017559267580509186,0.5058410167694092,0.3221888542175293,0.36385098099708557,0.04053608700633049,0.08299420773983002,0.01611863076686859,0.060579944401979446,0.07454228401184082,0.10749762505292892,0.013481996953487396,0.00931227020919323,0.508624792098999,0.09363030642271042,0.04619637131690979,0.030892690643668175
0.109208844602108,0.44865888357162476,0.057639990001916885,0.09725411236286163,0.15695635974407196,0.0698215588927269,0.011812378652393818,0.5040637254714966,0.315410315990448,0.3503476083278656,0.04799908772110939,0.07862094789743423,0.023760151118040085,0.06668515503406525,0.07996712625026703,0.10810085386037827,0.013335916213691235,0.00641968660056591,0.5090327262878418,0.0830799862742424,0.031694963574409485,0.02705555222928524
0.10763811320066452,0.44581079483032227,0.0465693436563015,0.10220257937908173,0.14909744262695312,0.08254630118608475,0.012962400913238525,0.5040959119796753,0.29009029269218445,0.34686151146888733,0.046751003712415695,0.07132706046104431,0.01596827059984207,0.060950085520744324,0.07877102494239807,0.10484239459037781,0.009636119939386845,0.01264139823615551,0.5101346373558044,0.09468135982751846,0.04188163951039314,0.038779642432928085
0.11543552577495575,0.45213809609413147,0.07324520498514175,0.08299598842859268,0.14934562146663666,0.0660969540476799,0.014459158293902874,0.4999757409095764,0.3092850148677826,0.36177077889442444,0.04363769292831421,0.07247184962034225,0.029119765385985374,0.07066471874713898,0.07400034368038177,0.10897427052259445,0.019712932407855988,0.010612762533128262,0.49130678176879883,0.08737233281135559,0.03235958516597748,0.03705469146370888
0.10205277055501938,0.4668997526168823,0.05936901271343231,0.10321024805307388,0.1593359410762787,0.0646778866648674,0.020742181688547134,0.4845656156539917,0.30180880427360535,0.35345524549484253,0.04192633554339409,0.07703407108783722,0.023905079811811447,0.06148643419146538,0.08200444281101227,0.08730129152536392,0.009448722004890442,0.013691462576389313,0.5178908109664917,0.09670423716306686,0.03763234615325928,0.04170434549450874
0.1081966981291771,0.469616174697876,0.06439345329999924,0.08392232656478882,0.14464080333709717,0.05315713584423065,0.01666250452399254,0.5066839456558228,0.31002190709114075,0.3429882228374481,0.05006692558526993,0.07838574796915054,0.018422752618789673,0.07328065484762192,0.07444818317890167,0.1090499609708786,0.010660871863365173,0.01536786649376154,0.5314379334449768,0.07948233932256699,0.04478836432099342,0.03008447401225567
0.11852799355983734,0.467424601316452,0.08296427130699158,0.0898750051856041,0.14640814065933228,0.08106761425733566,0.01725899614393711,0.48211196064949036,0.3096106946468353,0.36641502380371094,0.03933151438832283,0.08504986017942429,0.02201993204653263,0.0602547749876976,0.08027809113264084,0.09058485925197601,0.010477185249328613,0.016205286607146263,0.505699634552002,0.09445901960134506,0.03479916974902153,0.038192637264728546
0.10727743059396744,0.45263466238975525,0.06434378772974014,0.10421983897686005,0.13737310469150543,0.06533093005418777,0.015161765739321709,0.47226399183273315,0.29849234223365784,0.3646896183490753,0.04792897775769234,0.07819582521915436,0.019174721091985703,0.07412980496883392,0.08339586853981018,0.10300484299659729,0.010827193967998028,0.009921194054186344,0.5147511959075928,0.08924302458763123,0.048954784870147705,0.024845736101269722
0.12114232033491135,0.4493878185749054,0.07495307177305222,0.10337629914283752,0.14226064085960388,0.07275279611349106,0.019439414143562317,0.4919103980064392,0.29913029074668884,0.3451862931251526,0.03504309803247452,0.07496737688779831,0.02554376982152462,0.06886139512062073,0.07991278171539307,0.11402346193790436,0.009414483793079853,0.010581571608781815,0.4895426332950592,0.10195420682430267,0.037546996027231216,0.045563191175460815
0.12434173375368118,0.45519301295280457,0.05325895547866821,0.08583681285381317,0.14885377883911133,0.07426394522190094,0.014459979720413685,0.4897390305995941,0.3293153643608093,0.35194525122642517,0.0437387153506279,0.08166087418794632,0.026731079444289207,0.06849507242441177,0.07757874578237534,0.09768815338611603,0.00830763578414917,0.010571877472102642,0.506755530834198,0.08950837701559067,0.032150719314813614,0.03266207128763199
0.11697433888912201,0.4392242729663849,0.0683073103427887,0.09299679100513458,0.14238959550857544,0.08054133504629135,0.021434398368000984,0.4842352271080017,0.32450056076049805,0.355196088552475,0.043074753135442734,0.07873343676328659,0.023646501824259758,0.06890728324651718,0.07848269492387772,0.10596524178981781,0.013123549520969391,0.006910090334713459,0.49925339221954346,0.10829713195562363,0.03974242880940437,0.033888913691043854
0.11586236208677292,0.41903355717658997,0.06443096697330475,0.08483171463012695,0.1421586126089096,0.08459098637104034,0.01223657839000225,0.4947558045387268,0.3287821412086487,0.36095598340034485,0.03709831088781357,0.08526255190372467,0.024862397462129593,0.06619828939437866,0.08221664279699326,0.10887086391448975,0.013302700594067574,0.011793052777647972,0.5113205909729004,0.09388783574104309,0.04300215467810631,0.03004463016986847
0.10859622061252594,0.46418696641921997,0.07133937627077103,0.07507862895727158,0.14807744324207306,0.07159290462732315,0.019276347011327744,0.48494604229927063,0.31859251856803894,0.3594207167625427,0.03952504321932793,0.07294610142707825,0.022338176146149635,0.07018695771694183,0.08152779936790466,0.10452228039503098,0.01710539311170578,0.007432202342897654,0.5169015526771545,0.08502652496099472,0.029919873923063278,0.02984527498483658
0.13511553406715393,0.45578479766845703,0.06360936909914017,0.0923229530453682,0.1542488932609558,0.057362813502550125,0.014675332233309746,0.48191994428634644,0.3126131296157837,0.3648088574409485,0.045628756284713745,0.07546652853488922,0.02467871457338333,0.07022359222173691,0.08709803968667984,0.10057803243398666,0.01627485640347004,0.0038029493298381567,0.4907969534397125,0.0798942819237709,0.03874387964606285,0.03336375206708908
0.11057814955711365,0.4741770625114441,0.06597528606653214,0.08467602729797363,0.14376993477344513,0.0595783069729805,0.014511181972920895,0.46655774116516113,0.31719329953193665,0.35441961884498596,0.040959518402814865,0.0741509273648262,0.0233371052891016,0.07537683844566345,0.08317207545042038,0.11142407357692719,0.014738904312252998,0.009720882400870323,0.5220407843589783,0.07789893448352814,0.0408841148018837,0.028653379529714584
0.11869049817323685,0.4435468316078186,0.06021472066640854,0.10377588868141174,0.1461971253156662,0.07032665610313416,0.014390516094863415,0.47931772470474243,0.31740647554397583,0.35498881340026855,0.03905635327100754,0.08304430544376373,0.02306072972714901,0.07157030701637268,0.08052260428667068,0.10556887835264206,0.01224303524941206,0.011316642165184021,0.5033290386199951,0.07959017902612686,0.03381980210542679,0.029130002483725548
0.12252715229988098,0.4578017294406891,0.04989448934793472,0.08113919943571091,0.15069526433944702,0.06511877477169037,0.017378052696585655,0.46978533267974854,0.3062595725059509,0.3683639466762543,0.03978000581264496,0.06985369324684143,0.019586099311709404,0.06912436336278915,0.08267778158187866,0.10082629323005676,0.016835985705256462,0.010520167648792267,0.5103848576545715,0.0977538526058197,0.03967481479048729,0.03803892433643341
0.13122518360614777,0.44518864154815674,0.060468852519989014,0.092857226729393,0.15042981505393982,0.09045235812664032,0.020299851894378662,0.49782678484916687,0.2950479984283447,0.36306309700012207,0.03416550159454346,0.07692590355873108,0.02214863710105419,0.06263626366853714,0.08514290302991867,0.08888030052185059,0.011790096759796143,0.008529254235327244,0.5135630965232849,0.08106949925422668,0.03419903665781021,0.03261537104845047
0.10548991709947586,0.48137104511260986,0.07054362446069717,0.08552563190460205,0.13768267631530762,0.060824599117040634,0.015117648988962173,0.5050148367881775,0.32425346970558167,0.3584621548652649,0.04557841271162033,0.07730307430028915,0.016729246824979782,0.07638765126466751,0.07681286334991455,0.10513938218355179,0.014064664021134377,0.008708789013326168,0.4972935616970062,0.09901177138090134,0.04020722210407257,0.04254480451345444
0.10847347229719162,0.4460621178150177,0.05364140868186951,0.09572441130876541,0.14040011167526245,0.07795175164937973,0.0216634813696146,0.4942202568054199,0.3076289892196655,0.35357800126075745,0.035935238003730774,0.06442540138959885,0.02520645223557949,0.06347920745611191,0.07934228330850601,0.10232247412204742,0.00786633975803852,0.00834402535110712,0.5076602697372437,0.08194761723279953,0.03701133653521538,0.029034040868282318
0.11626340448856354,0.46107012033462524,0.06850699335336685,0.07977024465799332,0.142522394657135,0.07676088809967041,0.013689722865819931,0.5043955445289612,0.3139372766017914,0.3660282790660858,0.037148699164390564,0.07628434896469116,0.02327738329768181,0.05992493778467178,0.08101437985897064,0.10290868580341339,0.013032810762524605,0.017749913036823273,0.5124779939651489,0.09652091562747955,0.036860160529613495,0.03783278167247772
0.12007783353328705,0.45347580313682556,0.06354311108589172,0.09052323549985886,0.14688260853290558,0.06834506243467331,0.0167141892015934,0.5028839111328125,0.29902535676956177,0.36166301369667053,0.0449029803276062,0.0751170665025711,0.018479004502296448,0.07332636415958405,0.0760701522231102,0.10675126314163208,0.014036237262189388,0.01602855883538723,0.5098673701286316,0.07622283697128296,0.03785225749015808,0.032060764729976654
0.12218419462442398,0.4561386704444885,0.07143601775169373,0.0944143682718277,0.15503786504268646,0.056547652930021286,0.015962768346071243,0.4956001341342926,0.304400771856308,0.34749701619148254,0.04322110116481781,0.0717618390917778,0.027093546465039253,0.06806302815675735,0.08127573132514954,0.10692853480577469,0.011339493095874786,0.005837550386786461,0.5124366879463196,0.09631044417619705,0.03975125029683113,0.02618669904768467
0.11118168383836746,0.45657116174697876,0.07364308089017868,0.09106572717428207,0.14648818969726562,0.06769553571939468,0.013689832761883736,0.49406448006629944,0.32116183638572693,0.3556806445121765,0.03561475872993469,0.074776291847229,0.021849503740668297,0.06697438657283783,0.08544428646564484,0.10357432812452316,0.01714230142533779,0.01081086415797472,0.5243462920188904,0.09380627423524857,0.039307963103055954,0.028830474242568016
0.12135566771030426,0.45561301708221436,0.05641185864806175,0.09691869467496872,0.13223299384117126,0.06992468237876892,0.014231584034860134,0.47896501421928406,0.314626544713974,0.34514477849006653,0.042992930859327316,0.06916822493076324,0.019621560350060463,0.06926199793815613,0.07813407480716705,0.12263193726539612,0.0112925935536623,0.008367551490664482,0.5043358206748962,0.09829709678888321,0.036544669419527054,0.0417141355574131
0.09945372492074966,0.4481300711631775,0.0723797008395195,0.0916714146733284,0.1405256688594818,0.0737900584936142,0.018895551562309265,0.49473920464515686,0.3052017092704773,0.34442391991615295,0.04139268770813942,0.07716183364391327,0.015933778136968613,0.0717775821685791,0.08153458684682846,0.09613785147666931,0.016361836344003677,0.00778261199593544,0.5030419826507568,0.09667830169200897,0.04023855924606323,0.033876754343509674
0.11720538884401321,0.4490524232387543,0.06316164880990982,0.09578248858451843,0.14051759243011475,0.060112860053777695,0.01157398521900177,0.5093546509742737,0.3102691173553467,0.3651539385318756,0.04071485996246338,0.08262564986944199,0.01986004039645195,0.06983330845832825,0.07617545872926712,0.10103591531515121,0.016922328621149063,0.007382940035313368,0.49279746413230896,0.09537309408187866,0.0512814000248909,0.03531647101044655
0.1292262077331543,0.4426901638507843,0.06056603044271469,0.10501240938901901,0.14690560102462769,0.06048889085650444,0.017945244908332825,0.4939452111721039,0.30555835366249084,0.36067479848861694,0.041531600058078766,0.07686774432659149,0.02375577948987484,0.07012820988893509,0.07946392893791199,0.10434696823358536,0.014929607510566711,0.005860944278538227,0.5180563926696777,0.09539950639009476,0.04108649119734764,0.034503232687711716
0.1189931258559227,0.4466647207736969,0.06867823749780655,0.0843825563788414,0.14083097875118256,0.07349572330713272,0.019981663674116135,0.507187008857727,0.30845537781715393,0.338914692401886,0.04170852527022362,0.0722789615392685,0.03064996562898159,0.06401479244232178,0.0835934430360794,0.09749293327331543,0.013423810712993145,0.009029880166053772,0.48963677883148193,0.10438069701194763,0.04359811171889305,0.028689511120319366
0.10665081441402435,0.44985732436180115,0.06766724586486816,0.08793647587299347,0.13865044713020325,0.08130861818790436,0.013945469632744789,0.4822085201740265,0.3183550238609314,0.3644271194934845,0.04301154240965843,0.07797996699810028,0.017596814781427383,0.07248245924711227,0.07830710709095001,0.09865837544202805,0.012812537141144276,0.007663380820304155,0.4931800663471222,0.08772646635770798,0.037632837891578674,0.03520580008625984
0.10199305415153503,0.447843462228775,0.09101653844118118,0.0913076400756836,0.14262501895427704,0.08235843479633331,0.011181226000189781,0.4973117709159851,0.3240329325199127,0.35013115406036377,0.04487384483218193,0.07250060141086578,0.020146729424595833,0.07259231805801392,0.07791851460933685,0.11019513010978699,0.011901245452463627,0.005638033151626587,0.49543747305870056,0.07437078654766083,0.03686043247580528,0.026472538709640503
0.11260632425546646,0.44958361983299255,0.0878257006406784,0.08345331251621246,0.145673468708992,0.07879696041345596,0.013059107586741447,0.4937609136104584,0.30370771884918213,0.3408065140247345,0.047431621700525284,0.07209852337837219,0.018752841278910637,0.06655716896057129,0.08170770108699799,0.09466075897216797,0.009558389894664288,0.010784395970404148,0.5053066611289978,0.08907092362642288,0.04249144718050957,0.03647821396589279
0.1129697784781456,0.45494481921195984,0.06515398621559143,0.08520542830228806,0.14256277680397034,0.06670387834310532,0.017833663150668144,0.5030635595321655,0.3138727843761444,0.3393162190914154,0.041777655482292175,0.064695343375206,0.022144395858049393,0.06591873615980148,0.08001436293125153,0.10097725689411163,0.010749285109341145,0.014515399932861328,0.49220195412635803,0.07832185924053192,0.03970534726977348,0.035499222576618195
0.1257309764623642,0.46511533856391907,0.05177699401974678,0.09354754537343979,0.14337503910064697,0.07813381403684616,0.013069214299321175,0.4941577911376953,0.32259631156921387,0.3605099022388458,0.04004228487610817,0.08094491064548492,0.02941806986927986,0.06714073568582535,0.0841965526342392,0.09717682003974915,0.006504095625132322,0.0081849480047822,0.5111149549484253,0.09546744078397751,0.04372189939022064,0.026591425761580467
0.11642006039619446,0.4500262141227722,0.06199374794960022,0.10930701345205307,0.1429986208677292,0.0694032534956932,0.014930970966815948,0.49748650193214417,0.3053959012031555,0.34945064783096313,0.03939945623278618,0.07338079065084457,0.02799883298575878,0.06638582050800323,0.07854063808917999,0.11395759135484695,0.013499835506081581,0.023144470527768135,0.5215942859649658,0.08457241952419281,0.04451299458742142,0.03453967347741127
0.1263907104730606,0.44547760486602783,0.062346138060092926,0.09321390837430954,0.14938236773014069,0.08843699842691422,0.01210278645157814,0.5073180794715881,0.31094253063201904,0.3553706109523773,0.040567729622125626,0.0744459480047226,0.01898627169430256,0.06380421668291092,0.08150915801525116,0.10166526585817337,0.016285650432109833,0.01358075812458992,0.5136884450912476,0.0950603112578392,0.03845101222395897,0.032602015882730484
0.11188668012619019,0.4441172480583191,0.059856608510017395,0.10748176276683807,0.1431153118610382,0.06089165434241295,0.01998867653310299,0.4885949492454529,0.29911503195762634,0.3672284483909607,0.0473407618701458,0.07514090836048126,0.022582249715924263,0.07113893330097198,0.08458966761827469,0.10316959023475647,0.019297581166028976,0.012639719992876053,0.5157871246337891,0.0997142344713211,0.03944794461131096,0.03867559880018234
0.1166696771979332,0.4546005129814148,0.06885667890310287,0.09146571159362793,0.14343643188476562,0.06603409349918365,0.010248756036162376,0.49867168068885803,0.2989972233772278,0.35463669896125793,0.046125076711177826,0.0723053514957428,0.02224856987595558,0.06774485856294632,0.07803332805633545,0.1009405180811882,0.01725097931921482,0.009335321374237537,0.5054018497467041,0.09540972858667374,0.0396098755300045,0.0273862536996603
0.13020406663417816,0.4461806118488312,0.054146625101566315,0.10510681569576263,0.13822296261787415,0.06486594676971436,0.018707582727074623,0.49834010004997253,0.29418066143989563,0.3448820412158966,0.03939465433359146,0.07401368021965027,0.020868273451924324,0.07611262798309326,0.07639635354280472,0.10111545771360397,0.01388179138302803,0.006788011174649,0.5068131685256958,0.09522825479507446,0.039213601499795914,0.036145441234111786
0.11319630593061447,0.4496557116508484,0.08523780107498169,0.10304296016693115,0.12197967618703842,0.053404759615659714,0.014981972984969616,0.4949084222316742,0.3216026723384857,0.35417571663856506,0.04247341305017471,0.0740073099732399,0.022842038422822952,0.07344211637973785,0.08029916882514954,0.0986170619726181,0.012834261171519756,0.017558395862579346,0.5349910855293274,0.0851660892367363,0.04403197020292282,0.03325821831822395
0.11230716854333878,0.46635153889656067,0.07550263404846191,0.08895163983106613,0.13959826529026031,0.058766160160303116,0.013955150730907917,0.4830129146575928,0.3258897364139557,0.3563684821128845,0.03753143548965454,0.07397961616516113,0.014459677040576935,0.06955844908952713,0.07980502396821976,0.11597535759210587,0.013854638673365116,0.006289048586040735,0.4897726774215698,0.10355614125728607,0.03949657082557678,0.030046960338950157
0.11265946179628372,0.44640907645225525,0.06439753621816635,0.0848248079419136,0.13581734895706177,0.06994032114744186,0.01583871617913246,0.48544925451278687,0.31049564480781555,0.34149983525276184,0.0387084037065506,0.07759532332420349,0.01905045472085476,0.06919008493423462,0.08221485465765,0.11101607233285904,0.01417626440525055,0.0061635542660951614,0.49501121044158936,0.08567041903734207,0.04699939116835594,0.03159219026565552
